potential_file,t_min,model,A,beta,C,M,r2,beta_spread,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess,dataset,group
0.3,1.0,simple,8.475778388930112e-07,0.4999447125056567,3.3312029050617974e-07,,0.9996276171586763,0.4994997421474867,40,3.0,2.954268655852224e-09,2.381756356544437e-09,0.8062084508889619,,,-0.5,0.5921489637231833,ca115,19
0.3,1.0,linear,8.061564606771903e-07,0.5000016453741999,3.808025070337922e-07,-8.663504895207395e-09,0.9997382086282034,0.4999930102975,40,3.0,2.954268655852224e-09,2.173464357363052e-09,0.7357030150448752,,,-0.5,0.0772706371711603,ca115,19
0.3,2.0,simple,1.2168578426064992e-06,0.30000023829909483,-5.5287567413901726e-08,,0.9974459913023155,0.49999468786268186,20,3.0,2.954268655852224e-09,2.4746400205257694e-09,0.8376489442230178,,,,0.0,ca115,19
0.3,2.0,linear,1.2714115121688112e-06,0.29999997846730786,-1.0964586360576907e-07,5.122863926639425e-09,0.9974553520878388,0.4999999298695583,20,3.0,2.954268655852224e-09,2.3922584478326496e-09,0.8097633379055534,,,,0.0,ca115,19
0.3,3.0,simple,,,,,,,0,3.0,2.954268655852224e-09,,,,,,,ca115,19
0.3,3.0,linear,,,,,,,0,3.0,2.954268655852224e-09,,,,,,,ca115,19
0.3,4.0,simple,,,,,,,0,3.0,2.954268655852224e-09,,,,,,,ca115,19
0.3,4.0,linear,,,,,,,0,3.0,2.954268655852224e-09,,,,,,,ca115,19
0.3,5.0,simple,,,,,,,0,3.0,2.954268655852224e-09,,,,,,,ca115,19
0.3,5.0,linear,,,,,,,0,3.0,2.954268655852224e-09,,,,,,,ca115,19
0.4,0.1,simple,1.16724636445554e-07,1.0695349211736365,6.252372901577978e-07,,0.921500386550089,0.0027617669956330193,58,3.0,2.2654984262941294e-09,2.4545142779932028e-08,10.834323473833804,,,-0.3436066826213127,23.584990811430508,ca115,20
0.4,0.1,linear,7.309980392202212e-08,1.2519013385948654,7.143146695371358e-07,-3.182707117025165e-08,0.9244101234557474,0.02257370248125312,58,3.0,2.2654984262941294e-09,5.874209553581918e-09,2.592899419131739,,,-0.5758270773962425,6.995945798301862,ca115,20
0.4,0.2,simple,4.2859832577348224e-07,0.3235169744350109,3.3728315417608636e-07,,0.9993883907286073,0.024137297826100246,56,3.0,2.2654984262941294e-09,1.277841989058263e-09,0.5640445273442714,,,-0.517969964228917,4.138342302488999,ca115,20
0.4,0.2,linear,3.3598818126469504e-07,0.385226806545674,4.376272056872082e-07,-7.346462721386776e-09,0.9994500248388722,0.19884726240626704,56,3.0,2.2654984262941294e-09,1.410490066948499e-09,0.6225959155733155,,,-0.6212409653170659,0.6802242469139699,ca115,20
0.4,0.3,simple,4.1214035275060496e-07,0.3365386686590216,3.5339782741289196e-07,,0.999305931265213,0.13366721106985568,54,3.0,2.2654984262941294e-09,1.6371676345469554e-09,0.7226522938817536,,,-0.41088579293136585,3.877776507253754,ca115,20
0.4,0.3,linear,2.345471129564528e-07,0.5096744418451548,5.462188191687159e-07,-1.5183521501451656e-08,0.9996764520534691,0.4991616941382039,54,3.0,2.2654984262941294e-09,1.2808915684997167e-09,0.5653906238173739,,,-0.2046980335909988,0.03756024246618869,ca115,20
0.4,0.4,simple,4.6027625271268103e-07,0.29990215846096757,3.057961665479273e-07,,0.9993418427517083,0.045302877045292234,52,3.0,2.2654984262941294e-09,1.3464976919436948e-09,0.5943494271793766,,,-0.5241322535117573,3.0534862718936657,ca115,20
0.4,0.4,linear,2.3861461395308634e-07,0.5000861884557176,5.422098657879396e-07,-1.514764102693662e-08,0.9995866949336494,0.4993307923776504,52,3.0,2.2654984262941294e-09,1.2452714297144526e-09,0.5496677531360947,,,-0.25855786929856345,0.06498533872683013,ca115,20
0.4,0.5,simple,4.568937867066291e-07,0.29969438042413865,3.085759550279155e-07,,0.9994069300344117,0.1646453533064141,50,3.0,2.2654984262941294e-09,1.201109842174535e-09,0.5301746530626789,,,-0.27983045867584533,1.4611987642098896,ca115,20
0.4,0.5,linear,4.283976775002878e-07,0.300003957885595,3.4335930742124605e-07,-5.486441799820825e-09,0.9997480911082314,0.47066250217784567,50,3.0,2.2654984262941294e-09,1.1301771598968852e-09,0.49886468548363244,,,-0.5250488448132196,0.4087398523604746,ca115,20
0.4,0.6,simple,4.587938850502623e-07,0.29981963584739474,3.0703084247696357e-07,,0.9993381205198912,0.19899994486404304,48,3.0,2.2654984262941294e-09,1.1275772470648332e-09,0.49771707363721646,,,-0.20984112975784788,0.6028429156330651,ca115,20
0.4,0.6,linear,4.2665103175968046e-07,0.3000016927810908,3.453063316942917e-07,-5.7352152948251206e-09,0.9996932977849013,0.4998236679322531,48,3.0,2.2654984262941294e-09,1.0562374871487414e-09,0.4662274203723548,,,-0.36064323779842555,0.28265983284664736,ca115,20
0.4,0.7,simple,4.6081140049414224e-07,0.2998871777688497,3.0539420351973657e-07,,0.9992590806898621,0.199479369797461,46,3.0,2.2654984262941294e-09,1.1519877101545254e-09,0.5084919489610641,,,-0.20829566696910998,0.452419558850649,ca115,20
0.4,0.7,linear,4.24916290771757e-07,0.30000064283308076,3.4721212693112604e-07,-5.969983303481725e-09,0.9996219886581021,0.49994068085799764,46,3.0,2.2654984262941294e-09,1.0313607277361917e-09,0.455246720000277,,,-0.04132760504571106,0.08330183738767756,ca115,20
0.4,0.8,simple,4.628956114973145e-07,0.29992674406334896,3.0371288212919755e-07,,0.9991700213786966,0.49891593075757823,44,3.0,2.2654984262941294e-09,1.213707213943469e-09,0.5357351829764164,,,-0.16008704897106188,0.07063978165039982,ca115,20
0.4,0.8,linear,4.2319171174195987e-07,0.3000001704821062,3.490793025106142e-07,-6.19154055472363e-09,0.99953505686038,0.4999746682754173,44,3.0,2.2654984262941294e-09,1.0391364639997766e-09,0.4586789608587729,,,-0.1049463578601597,0.04875069994484383,ca115,20
0.4,0.9,simple,4.6516884787500465e-07,0.2999524549119538,3.0189125163551325e-07,,0.9990769882035975,0.4993868968406286,42,3.0,2.2654984262941294e-09,1.2453432325016503e-09,0.54969944717144,,,-0.12384516872286207,0.4482251094725591,ca115,20
0.4,0.9,linear,4.224995835349903e-07,0.30000017432553383,3.4980833892019646e-07,-6.271848981894062e-09,0.9994244420667381,0.4999883996125911,42,3.0,2.2654984262941294e-09,1.0580269725497274e-09,0.46701730633308497,,,-0.0002830873790039578,0.15833628679355255,ca115,20
0.4,1.0,simple,4.6750028420094506e-07,0.29996906226079906,3.0003578805694205e-07,,0.9989638179335696,0.49963398179676327,40,3.0,2.2654984262941294e-09,1.3152730612912349e-09,0.5805667512392583,,,-0.5,0.7315108512815056,ca115,20
0.4,1.0,linear,4.224268338117987e-07,0.3000002593355524,3.4986830628008875e-07,-6.273334516523537e-09,0.9992839418253185,0.4999946905060251,40,3.0,2.2654984262941294e-09,1.0660248107357742e-09,0.4705475838619595,,,-0.5,0.04707027427196217,ca115,20
0.4,2.0,simple,4.91337578994347e-07,0.29999927578967495,2.817337654020198e-07,,0.9897146979283707,0.49999593719828445,20,3.0,2.2654984262941294e-09,1.6454925615648633e-09,0.7263269497196416,,,,0.0,ca115,20
0.4,2.0,linear,1.5870489962615486e-07,0.8000000630330941,6.305192150508571e-07,-2.062065224593561e-08,0.9899896749241026,0.5000000426875464,20,3.0,2.2654984262941294e-09,1.8620759640926236e-09,0.8219277234893433,,,,0.0,ca115,20
0.4,3.0,simple,,,,,,,0,3.0,2.2654984262941294e-09,,,,,,,ca115,20
0.4,3.0,linear,,,,,,,0,3.0,2.2654984262941294e-09,,,,,,,ca115,20
0.4,4.0,simple,,,,,,,0,3.0,2.2654984262941294e-09,,,,,,,ca115,20
0.4,4.0,linear,,,,,,,0,3.0,2.2654984262941294e-09,,,,,,,ca115,20
0.4,5.0,simple,,,,,,,0,3.0,2.2654984262941294e-09,,,,,,,ca115,20
0.4,5.0,linear,,,,,,,0,3.0,2.2654984262941294e-09,,,,,,,ca115,20
0.0,0.1,simple,6.574095859828681e-09,1.499475427918431,-1.4247054404986395e-07,,0.14265418678858877,1.455789664062621,58,3.0,6.894097270315771e-10,4.740376402813852e-08,68.75992921110507,,,-0.038888327352482356,74.88104478630292,ca115,21
0.0,0.1,linear,1.4305079084785351e-08,1.4998461101627993,-2.840852123324004e-07,8.230287047992762e-08,0.624952891870741,0.6456367844412244,58,3.0,6.894097270315771e-10,2.9385743665666435e-08,42.62449819528072,,,-0.6498663253726724,15.61661892774103,ca115,21
0.0,0.2,simple,-5.547404546099603e-07,0.1526743416842467,3.9515753934991844e-07,,0.9961118845398677,0.10673922600051239,56,3.0,6.894097270315771e-10,3.4526080958523807e-09,5.0080640879820955,,,-0.6666663719901177,0.02093280163005874,ca115,21
0.0,0.2,linear,-6.545876408176859e-07,0.13563944096644603,4.989649877505925e-07,-3.320145354453892e-09,0.9964040560164873,0.2948824654128331,56,3.0,6.894097270315771e-10,2.869509363694154e-09,4.1622699117541195,,,-0.6626143261454243,1.8829939792596497,ca115,21
0.0,0.3,simple,-3.760062184801939e-07,0.22981901022560097,2.1721013442484513e-07,,0.9962854270877952,0.23803282048365437,54,3.0,6.894097270315771e-10,2.5096939086480896e-09,3.640351753454645,,,-0.6426818371981324,2.5506228719543085,ca115,21
0.0,0.3,linear,-3.293612580117312e-07,0.26194936644007355,1.7091323797365032e-07,2.096136868063128e-10,0.9961386825061092,0.23055721011937014,54,3.0,6.894097270315771e-10,2.304259611416719e-09,3.342365970579317,,,-0.664595606237426,0.6003402338456847,ca115,21
0.0,0.4,simple,-2.502044871838456e-07,0.3567086301603501,9.236258832857858e-08,,0.9988017803847821,0.19229580095998,52,3.0,6.894097270315771e-10,1.8072618710874206e-09,2.621462680645703,,,-0.6663542657511069,0.14622305757538642,ca115,21
0.0,0.4,linear,-3.1377545220697214e-07,0.29967133876287033,1.5946164138641823e-07,-3.5469961418895337e-09,0.9990313559236295,0.3051929769486186,52,3.0,6.894097270315771e-10,1.5892590369899094e-09,2.3052460310254896,,,-0.6561474423940642,0.6198969571293352,ca115,21
0.0,0.5,simple,-1.8737700218778374e-07,0.4985381797221789,3.0321111466367026e-08,,0.9991518469364253,0.47599105812092724,50,3.0,6.894097270315771e-10,1.18594348426288e-09,1.7202302749182998,,,-0.29426259524931125,0.8243978095797742,ca115,21
0.0,0.5,linear,-3.3304277604200805e-07,0.29994104509269137,1.816323382052351e-07,-6.607592772462677e-09,0.9996023316793406,0.49762053930151495,50,3.0,6.894097270315771e-10,1.2039348036867478e-09,1.7463269757892521,,,-0.6113893346528301,0.5343437929775391,ca115,21
0.0,0.6,simple,-1.892727230823813e-07,0.49963531055048804,3.16560860702476e-08,,0.9993689218821918,0.49167727769916136,48,3.0,6.894097270315771e-10,1.251155789842329e-09,1.814821782729245,,,-0.6651824629961495,0.08783130611814986,ca115,21
0.0,0.6,linear,-3.388671486411941e-07,0.29998101816253214,1.8820273994717552e-07,-7.472231076024775e-09,0.9995390361207004,0.4993695415932938,48,3.0,6.894097270315771e-10,1.1078643905430665e-09,1.6069752820478016,,,-0.542653069553696,0.4035166195109872,ca115,21
0.0,0.7,simple,-1.904660192465829e-07,0.4999980815340683,3.249760956002906e-08,,0.9993422713277561,0.49605458960190524,46,3.0,6.894097270315771e-10,1.1174533937841113e-09,1.6208842869037856,,,-0.4575321713584022,0.9887094803255709,ca115,21
0.0,0.7,linear,-3.4293747070629975e-07,0.29999523015158647,1.9271491224400225e-07,-8.040948184218622e-09,0.9994219081647667,0.4997606324541566,46,3.0,6.894097270315771e-10,1.1248491948256245e-09,1.6316120163678847,,,-0.311756860120045,0.10750550580752252,ca115,21
0.0,0.8,simple,-1.9108232503769985e-07,0.5001076923264981,3.292889276295087e-08,,0.9991795699044017,0.49788291271116,44,3.0,6.894097270315771e-10,1.0526553535247185e-09,1.5268936776642021,,,-0.24047733623134177,0.14608637179031322,ca115,21
0.0,0.8,linear,-3.4563077396703984e-07,0.3000002042797831,1.956552885454222e-07,-8.397506982549674e-09,0.9992532968805267,0.4998965618841336,44,3.0,6.894097270315771e-10,1.1083623847404113e-09,1.6076976307148114,,,-0.28695645338910447,0.31145049536559116,ca115,21
0.0,0.9,simple,-1.9122704420220288e-07,0.5001209934136054,3.302880672176345e-08,,0.9989297780114057,0.4987794880350462,42,3.0,6.894097270315771e-10,1.0294632554569005e-09,1.493253162947827,,,-0.24067745978486055,0.31259555366572145,ca115,21
0.0,0.9,linear,-3.468077788233696e-07,0.3000011354131984,1.9691747238184672e-07,-8.543598769723413e-09,0.9990299405741087,0.49995082119183964,42,3.0,6.894097270315771e-10,1.1073851595627076e-09,1.6062801497316066,,,-0.17983921562753588,0.1388409762409789,ca115,21
0.0,1.0,simple,-1.9117807643250217e-07,0.5001136798030251,3.2994455376331504e-08,,0.9986208464621587,0.49927569936478405,40,3.0,6.894097270315771e-10,1.0875049329629997e-09,1.5774435583401458,,,-0.5,0.4857677748946065,ca115,21
0.0,1.0,linear,-2.017412732497246e-07,0.4999975312265774,4.515444992166441e-08,-2.209132630721729e-09,0.9987618482618702,0.4999771868496508,40,3.0,6.894097270315771e-10,1.1780641890836752e-09,1.7088012293590922,,,-0.5,0.03883566010603572,ca115,21
0.0,2.0,simple,-1.844434372669297e-07,0.5000013787279687,2.8627281693849417e-08,,0.983303766348661,0.49999280451170836,20,3.0,6.894097270315771e-10,1.3249852984960131e-09,1.9219126834793334,,,,0.0,ca115,21
0.0,2.0,linear,-1.3164490211140953e-07,0.8000004901657994,-3.2261145288705076e-08,3.0049330877685064e-09,0.9833492826929844,0.5000003426725788,20,3.0,6.894097270315771e-10,1.3050871231886221e-09,1.8930500571960236,,,,0.0,ca115,21
0.0,3.0,simple,,,,,,,0,3.0,6.894097270315771e-10,,,,,,,ca115,21
0.0,3.0,linear,,,,,,,0,3.0,6.894097270315771e-10,,,,,,,ca115,21
0.0,4.0,simple,,,,,,,0,3.0,6.894097270315771e-10,,,,,,,ca115,21
0.0,4.0,linear,,,,,,,0,3.0,6.894097270315771e-10,,,,,,,ca115,21
0.0,5.0,simple,,,,,,,0,3.0,6.894097270315771e-10,,,,,,,ca115,21
0.0,5.0,linear,,,,,,,0,3.0,6.894097270315771e-10,,,,,,,ca115,21
0.1,0.1,simple,4.2697273399620284e-08,1.3436993311082313,2.800995156504159e-08,,0.9839095634582307,0.09113129252682262,58,3.0,4.924424085082236e-10,8.600705632061232e-09,17.465404042100495,,,-0.1115939825071785,0.9738084252359647,ca115,22
0.1,0.1,linear,3.1982468910219526e-08,1.4603174649551185,5.663934111538654e-08,-1.1858601614925042e-08,0.9852070672491424,0.26700154117914465,58,3.0,4.924424085082236e-10,3.194908832879348e-09,6.487883207617758,,,-0.5709091024311986,0.5805315411077969,ca115,22
0.1,0.2,simple,8.775467265489211e-08,0.803367635047405,-7.63989049205102e-09,,0.9978446265292287,0.3911988426399811,56,3.0,4.924424085082236e-10,2.6370012696925717e-09,5.35494349010466,,,-0.0009073425097187248,0.8035077233217811,ca115,22
0.1,0.2,linear,9.081205689371932e-08,0.8001618945915936,-1.4162265655853111e-08,2.3298326709098277e-09,0.9981426236095003,0.3940332572334466,56,3.0,4.924424085082236e-10,2.6706620608425856e-09,5.423298267370867,,,-0.6661432047416069,0.033546291555633274,ca115,22
0.1,0.3,simple,7.669722714072574e-08,0.8936215285188635,1.9176378009540004e-09,,0.9973579999355507,0.49933483908438725,54,3.0,4.924424085082236e-10,2.529813129214485e-09,5.137277142474698,,,-0.1659729017802343,0.0017591043980503044,ca115,22
0.1,0.3,linear,9.176502458133905e-08,0.803988667650943,-1.617877988605381e-08,3.0911670939343173e-09,0.9969281629131883,0.4430035012443834,54,3.0,4.924424085082236e-10,2.6189400490526247e-09,5.31826667200798,,,-0.6217128504090167,0.5080464364221605,ca115,22
0.1,0.4,simple,8.259056677209453e-08,0.8225478721859223,-3.4898841700767277e-09,,0.996643183791962,0.43852471282229855,52,3.0,4.924424085082236e-10,2.697721121208112e-09,5.478246947456112,,,-0.022059862162030635,0.29866918626170763,ca115,22
0.1,0.4,linear,8.536383363220562e-08,0.8121683969427339,-7.175091067604289e-09,7.875458480216207e-10,0.9967201723121162,0.5113687348055327,52,3.0,4.924424085082236e-10,2.5065192033735667e-09,5.089974299668199,,,-0.4166357178836147,0.49455157268723665,ca115,22
0.1,0.5,simple,8.409997724544261e-08,0.7988879727503507,-5.237399682446088e-09,,0.9962925891621938,0.4938745692058924,50,3.0,4.924424085082236e-10,2.5096252362396974e-09,5.096281702955296,,,-0.0633460928274232,1.2561757945720615,ca115,22
0.1,0.5,linear,8.317765207935714e-08,0.7998229359997798,-3.8054927969264466e-09,-4.123362020658491e-10,0.9963086385229692,0.499575239826912,50,3.0,4.924424085082236e-10,2.548120076766121e-09,5.174452956814275,,,-0.01638485953221813,0.890775488097874,ca115,22
0.1,0.6,simple,8.403937279237279e-08,0.7993089064037743,-5.188972873569165e-09,,0.9948346236663491,0.49633614984602026,48,3.0,4.924424085082236e-10,2.504969565887989e-09,5.086827459634109,,,-0.040671322171209806,1.7217895106081613,ca115,22
0.1,0.6,linear,8.282875318768941e-08,0.7998779649153448,-3.400763581931334e-09,-5.056933231684666e-10,0.9948618083163104,0.49976807989263855,48,3.0,4.924424085082236e-10,2.519070946618387e-09,5.115463053333515,,,-0.061512986584368726,0.5372240231753662,ca115,22
0.1,0.7,simple,8.410694614448488e-08,0.7995912329250194,-5.225731846769514e-09,,0.9930423274265155,0.4977545538970677,46,3.0,4.924424085082236e-10,2.485849916526365e-09,5.048001296348246,,,-0.03937597065814827,1.7215363398851486,ca115,22
0.1,0.7,linear,8.279671702113864e-08,0.7999285580561953,-3.4030090510676366e-09,-4.962225904722853e-10,0.9930698861457028,0.49987637342072283,46,3.0,4.924424085082236e-10,2.509468266159622e-09,5.095962944705878,,,-0.0078060592428298705,1.1437655933323072,ca115,22
0.1,0.8,simple,8.420788184636456e-08,0.7997635028714054,-5.284570019251311e-09,,0.9908258281179387,0.4985970617889603,44,3.0,4.924424085082236e-10,2.4795068180801177e-09,5.035120402386528,,,-0.2847293658033338,1.1342013954702792,ca115,22
0.1,0.8,linear,8.290708809502404e-08,0.7999619493243261,-3.573937119679766e-09,-4.472062186007097e-10,0.9908486469510718,0.49993546078847917,44,3.0,4.924424085082236e-10,2.509618469052466e-09,5.0962679608666495,,,-0.5122832329074886,1.69003097382896,ca115,22
0.1,0.9,simple,8.421912250560257e-08,0.7998239053820443,-5.2933564276358736e-09,,0.9880593853022412,0.4990799809508453,42,3.0,4.924424085082236e-10,2.4797142077283766e-09,5.03554154736648,,,-0.01681934102726251,2.318207906047677,ca115,22
0.1,0.9,linear,1.3783461959790657e-07,0.5000092115738566,-6.371681465083393e-08,4.645629208955264e-09,0.9881026177602874,0.49996048747921307,42,3.0,4.924424085082236e-10,2.5296006068401e-09,5.1368455744969745,,,-0.1676493459243467,0.013390320055597376,ca115,22
0.1,1.0,simple,8.419805309829893e-08,0.7998553703529037,-5.28490094430212e-09,,0.9846560093644736,0.499380556516208,40,3.0,4.924424085082236e-10,2.479385696600542e-09,5.034874441686387,,,-0.5,1.7170785299239388,ca115,22
0.1,1.0,linear,1.3481883122598353e-07,0.5000006949190064,-6.049311553327754e-08,4.124750831857496e-09,0.9847384286118386,0.4999731167188726,40,3.0,4.924424085082236e-10,2.5514894544868825e-09,5.181295133000865,,,-0.5,0.6429101494315267,ca115,22
0.1,2.0,simple,1.0211695964173394e-07,0.5000021911614477,-2.9421339223150864e-08,,0.8396711009849271,0.49998878168745686,20,3.0,4.924424085082236e-10,2.5128269501676705e-09,5.102783405230842,,,,0.0,ca115,22
0.1,2.0,linear,1.8262610520626218e-07,0.29999940671042424,-1.1302428592953017e-07,3.766738547850905e-09,0.8397860749978768,0.4999983642601662,20,3.0,4.924424085082236e-10,2.433412271668596e-09,4.941516468982096,,,,0.0,ca115,22
0.1,3.0,simple,,,,,,,0,3.0,4.924424085082236e-10,,,,,,,ca115,22
0.1,3.0,linear,,,,,,,0,3.0,4.924424085082236e-10,,,,,,,ca115,22
0.1,4.0,simple,,,,,,,0,3.0,4.924424085082236e-10,,,,,,,ca115,22
0.1,4.0,linear,,,,,,,0,3.0,4.924424085082236e-10,,,,,,,ca115,22
0.1,5.0,simple,,,,,,,0,3.0,4.924424085082236e-10,,,,,,,ca115,22
0.1,5.0,linear,,,,,,,0,3.0,4.924424085082236e-10,,,,,,,ca115,22
0.2,0.1,simple,6.70792788899853e-08,1.2861426299276462,5.9386621376820615e-08,,0.9106907085324247,0.051415485916176396,58,3.0,3.9395141075094004e-10,1.0036772358642049e-08,25.477183441252848,,,-0.6439417074044694,3.3027783978953926,ca115,23
0.2,0.1,linear,6.566026931579048e-08,1.2946980557830827,6.278396776287528e-08,-1.3372556832020105e-09,0.9106982896901215,0.022117612390967212,58,3.0,3.9395141075094004e-10,9.205664568281806e-09,23.3675126349572,,,-0.65698797685275,1.9836026533372475,ca115,23
0.2,0.2,simple,1.3079043611698498e-07,0.6925741573313015,6.9627035784553215e-09,,0.9995404000836552,0.29844331810349634,56,3.0,3.9395141075094004e-10,1.8108247131825103e-09,4.596568672595341,,,-0.4811316715369129,1.216028253491667,ca115,23
